DateTime,Middleton_Discharge,Ipswich_Discharge,Byfield_Discharge,PIE_Precipitation,PIE_AirTemperature,PIE_RelativeHumidity,PIE_WindSpeed
2001-02-26,1444.1568,4502.371200000001,877.8208,12.192,2.8,66.1,3.65
2001-02-27,1585.7408,4898.8064,1019.4048,0.0,0.3,55.2,2.53
2001-02-28,1500.7904,5238.608,1076.0384,0.0,-5.6,52.3,2.01
2001-03-01,1359.2064,5266.9248,1019.4048,0.0,-7.0,57.9,1.42
2001-03-02,1274.256,5068.7072,962.7712,0.0,-7.2,80.8,0.68
2001-03-03,1302.5728,4898.8064,906.1376,0.0,-5.3,83.5,0.89
2001-03-04,1557.424,4615.6384,849.5039999999998,0.0,-4.0,62.8,0.94
2001-03-05,1585.7408,4275.8368,792.8704,21.59,-0.7,89.8,3.31
2001-03-06,1755.6416,3426.3328,764.5536,47.751999999999995,-1.0,99.3,0.9
2001-03-07,1670.6912,3341.3824,764.5536,0.0,-3.1,89.0,0.13
2001-03-08,1642.3744000000006,3879.4016,821.1872000000003,0.0,-2.8,76.8,0.66
2001-03-09,1642.3744000000006,4502.371200000001,877.8208,4.3180000000000005,0.2,87.5,1.51
2001-03-10,1755.6416,4757.2224000000015,877.8208,15.24,0.8,77.9,3.6
2001-03-11,1755.6416,5181.9744,906.1376,0.0,2.3,61.9,2.05
2001-03-12,1897.2256,5550.0928,934.4544,0.0,-0.4,51.8,2.31
2001-03-13,2406.928,6286.3296,1076.0384,12.7,1.3,91.8,1.57
2001-03-14,3001.5808,6937.616,1189.3056,9.906,3.3,68.1,2.63
2001-03-15,3284.748800000001,7758.8032,1359.2064,0.762,5.2,51.4,2.21
2001-03-16,3822.768,8778.208,1529.1072,0.0,3.0,58.3,1.28
2001-03-17,4559.0048,10109.0976,1755.6416,0.0,1.7,61.8,0.83
2001-03-18,5691.6768,11808.1056,2038.8096,0.508,3.1,64.4,2.26
2001-03-19,6654.448,13478.7968,2350.2944,0.254,4.3,50.6,2.08
2001-03-20,7560.5856,15460.9728,2775.0464,0.0,3.1,67.7,0.81
2001-03-21,8098.6048,16990.08,3199.7984,0.0,1.9,87.8,1.42
2001-03-22,19878.3936,37378.176,8126.921600000002,130.556,3.7,96.4,2.97
2001-03-23,32847.488,64845.472,16933.4464,13.208,2.9,75.5,3.88
2001-03-24,28599.968,82118.72,15687.5072,2.286,5.2,54.4,2.8
2001-03-25,24862.1504,84384.064,13535.4304,0.254,1.7,48.5,2.34
2001-03-26,21605.7184,77021.696,11723.1552,0.0,-1.0,66.6,0.97
2001-03-27,18462.5536,66544.48,10194.048,3.302,-0.6,48.8,2.58
2001-03-28,15602.5568,56067.264,9004.742400000001,0.762,1.4,57.9,2.02
2001-03-29,13110.6784,48421.728,8155.2384,0.0,1.9,70.5,1.01
2001-03-30,12770.8768,45023.712,7985.3376,63.246,1.6,94.6,2.62
2001-03-31,15574.24,47289.056,8495.04,0.0,2.5,77.2,1.38
2001-04-01,14809.6864,47005.888,8438.4064,0.0,0.8,73.1,0.97
2001-04-02,13195.6288,45590.048,7730.4864,0.0,1.8,65.4,1.19
2001-04-03,11949.6896,43041.535999999986,6965.932800000001,0.0,2.2,63.3,1.55
2001-04-04,10845.3344,40493.024,6286.3296,0.0,4.0,64.4,0.97
2001-04-05,9740.9792,36245.504,5635.0432,1.524,5.3,51.1,1.54
2001-04-06,8721.5744,30298.976000000002,5012.0736,0.254,3.3,78.4,1.07
2001-04-07,7815.4368,25739.9712,4700.5888,0.508,3.8,63.7,1.42
2001-04-08,7475.635200000002,22851.6576,4417.4208,0.0,2.9,88.1,1.2
2001-04-09,7277.4176,20926.1152,4190.8864,5.334,9.0,77.8,1.53
2001-04-10,6965.932800000001,19566.9088,4049.3024,0.0,7.4,76.2,1.22
2001-04-11,6569.497600000002,18405.92,3822.768,0.762,7.5,67.7,1.33
2001-04-12,6286.3296,17414.832000000002,3709.5008,8.128,5.5,93.2,1.44
2001-04-13,6201.3792,17018.3968,3652.8672,14.478,9.2,72.2,2.33
2001-04-14,5748.3104,16225.5264,3454.6496,3.302,9.0,34.3,4.36
2001-04-15,5238.608,15432.656,3143.1648,0.0,6.2,52.8,1.55
2001-04-16,4785.5392,14328.3008,2831.680000000001,0.0,4.6,68.3,1.07
2001-04-17,4389.104,13082.3616,2548.512,0.0,4.9,78.2,1.2
2001-04-18,4219.2032,12261.1744,2293.6608,0.762,5.0,56.2,2.68
2001-04-19,3992.6688,11694.8384,2123.76,0.0,4.5,42.9,1.85
2001-04-20,3652.8672,10930.2848,1897.2256,0.0,6.5,62.5,1.36
2001-04-21,3398.016,10307.3152,1370.5331199999996,0.0,12.2,72.2,1.41
2001-04-22,3199.7984,9712.6624,1291.2460800000001,2.286,20.0,55.8,3.07
2001-04-23,3001.5808,9118.0096,1291.2460800000001,0.0,15.5,56.5,1.84
2001-04-24,2859.9968,8551.6736,1248.77088,0.762,20.1,56.1,2.79
2001-04-25,2718.4128,7872.0704,1248.77088,0.0,9.1,46.5,2.12
2001-04-26,2491.8784,7334.0512,1248.77088,0.0,5.8,62.9,1.31
2001-04-27,2237.0272,6852.6656,1245.9392,0.0,7.7,77.0,1.13
2001-04-28,1953.8592,6314.646400000001,1217.6224,0.0,8.5,42.7,2.36
2001-04-29,1812.2752,5861.577600000001,1160.9888,0.0,7.8,40.5,1.57
2001-04-30,1727.3248,5465.1424,1076.0384,0.508,12.0,51.6,1.49
2001-05-01,1670.6912,5040.3904,962.7712,0.0,15.9,59.2,0.92
2001-05-02,1614.0576,4643.9552,849.5039999999998,0.0,22.2,46.4,1.44
2001-05-03,1500.7904,4332.4704,736.2368,0.0,23.9,46.1,1.65
2001-05-04,1387.5232,3992.6688,679.6032,0.0,24.0,48.9,1.58
2001-05-05,1302.5728,3794.4512,622.9696,1.27,14.7,56.8,1.44
2001-05-06,1189.3056,3681.184,566.336,0.0,6.6,67.1,1.43
2001-05-07,1104.3552,3369.6992,509.7024,0.0,10.0,47.0,1.34
2001-05-08,991.088,3086.5312,481.3856,0.0,14.1,40.3,1.59
2001-05-09,906.1376,2803.3632,453.0688,0.0,12.6,71.8,1.33
2001-05-10,821.1872000000003,2548.512,424.752,0.0,15.2,64.5,0.91
2001-05-11,736.2368,2435.2448,368.1184,0.0,18.7,52.0,1.32
2001-05-12,679.6032,2265.344,339.8016,2.032,20.1,68.5,1.34
2001-05-13,651.2864,2237.0272,283.168,0.0,12.3,65.6,1.93
2001-05-14,594.6528000000002,2208.7104,249.18784,0.0,12.7,46.0,1.86
2001-05-15,538.0192,1982.176,215.20767999999998,1.778,10.8,64.8,2.16
2001-05-16,481.3856,1812.2752,218.03936000000002,4.064,9.6,89.5,1.25
2001-05-17,538.0192,1840.592,232.19776,0.0,10.7,82.3,1.24
2001-05-18,509.7024,1868.9088,237.86112000000003,0.0,12.7,74.0,1.18
2001-05-19,453.0688,1953.8592,283.168,0.0,14.5,75.6,1.92
2001-05-20,424.752,1925.5424,368.1184,0.0,12.3,71.8,1.11
2001-05-21,368.1184,1727.3248,396.4352,0.0,10.3,85.4,1.51
2001-05-22,368.1184,1472.4736,368.1184,3.048,10.0,94.0,1.61
2001-05-23,424.752,1274.256,311.4848,0.0,11.9,82.5,1.57
2001-05-24,509.7024,1529.1072,311.4848,3.81,11.0,86.3,1.25
2001-05-25,651.2864,1783.9584,339.8016,0.0,10.8,80.5,1.08
2001-05-26,566.336,1812.2752,311.4848,0.0,13.4,78.8,1.16
2001-05-27,651.2864,1982.176,368.1184,24.638,11.8,96.8,1.15
2001-05-28,1019.4048,2265.344,424.752,1.778,14.8,89.8,1.14
2001-05-29,849.5039999999998,2435.2448,396.4352,0.254,16.2,70.0,1.53
2001-05-30,736.2368,2378.6112000000007,339.8016,2.54,11.3,63.4,2.81
2001-05-31,707.9200000000003,2123.76,339.8016,0.0,11.1,57.9,3.22
2001-06-01,651.2864,1783.9584,311.4848,0.0,14.1,57.4,1.68
2001-06-02,934.4544,2038.8096,453.0688,26.416,13.8,92.0,1.77
2001-06-03,1755.6416,2831.680000000001,736.2368,1.27,11.7,96.9,1.25
2001-06-04,1557.424,3228.1152,877.8208,0.0,16.6,71.9,1.97
2001-06-05,1444.1568,3539.6,877.8208,0.0,17.5,66.3,2.07
2001-06-06,1415.84,3737.8176,792.8704,0.0,17.7,58.8,2.07
2001-06-07,1302.5728,3596.2336,707.9200000000003,0.0,17.5,63.2,1.02
2001-06-08,1132.672,3369.6992,679.6032,0.0,17.6,57.5,1.02
2001-06-09,849.5039999999998,3029.8976,566.336,0.0,18.1,57.4,1.06
2001-06-10,651.2864,2718.4128,453.0688,0.0,18.5,63.4,1.28
2001-06-11,594.6528000000002,2406.928,396.4352,26.924,17.0,82.3,0.97
2001-06-12,962.7712,2520.1952,594.6528000000002,0.0,16.6,93.1,0.81
2001-06-13,934.4544,2576.8288,566.336,0.0,19.8,82.3,0.88
2001-06-14,707.9200000000003,2463.5616,453.0688,0.0,23.6,73.5,1.0
2001-06-15,594.6528000000002,2321.9776,339.8016,0.0,26.4,71.0,1.05
2001-06-16,481.3856,2067.1264,283.168,0.0,25.8,73.8,1.47
2001-06-17,934.4544,2237.0272,339.8016,33.02,21.9,91.2,0.97
2001-06-18,3058.2144,3313.0656,622.9696,0.254,21.7,67.1,1.58
2001-06-19,2548.512,3709.5008,679.6032,0.0,24.2,61.1,1.73
2001-06-20,2152.0768,4332.4704,679.6032,6.096,24.9,67.9,1.56
2001-06-21,2208.7104,5068.7072,651.2864,0.254,17.6,77.0,0.84
2001-06-22,1982.176,5012.0736,566.336,0.0,18.8,86.8,1.34
2001-06-23,1699.0079999999996,4757.2224000000015,481.3856,1.016,22.8,82.5,1.16
2001-06-24,1727.3248,4983.7568,424.752,6.858,22.6,88.6,1.06
2001-06-25,1982.176,5181.9744,481.3856,0.0,22.5,77.0,1.02
2001-06-26,1727.3248,4870.4896,453.0688,0.0,24.3,69.4,0.9
2001-06-27,1444.1568,4672.272,396.4352,0.0,25.9,62.9,1.42
2001-06-28,1160.9888,4360.7872,368.1184,0.0,24.3,52.3,2.22
2001-06-29,934.4544,3936.0352,339.8016,0.0,18.5,68.2,0.83
2001-06-30,849.5039999999998,3426.3328,368.1184,1.016,24.7,72.2,1.96
2001-07-01,1500.7904,3341.3824,424.752,14.224,22.9,81.2,1.76
2001-07-02,2576.8288,3567.9168,538.0192,0.0,15.8,55.3,2.96
2001-07-03,2321.9776,3624.5504,424.752,0.0,17.1,65.6,1.0
2001-07-04,2095.4432,3794.4512,339.8016,0.0,21.5,74.0,1.44
2001-07-05,1982.176,3992.6688,283.168,17.272000000000002,21.1,85.2,1.04
2001-07-06,1953.8592,3992.6688,311.4848,0.0,18.0,66.6,1.67
2001-07-07,1642.3744000000006,3822.768,274.67296,0.0,19.0,61.3,1.17
2001-07-08,1387.5232,3652.8672,246.35616,2.54,19.3,83.3,1.14
2001-07-09,1274.256,3454.6496,235.02944,0.0,21.9,78.5,1.15
2001-07-10,1132.672,3256.4320000000002,195.38592000000003,0.0,19.8,86.9,1.02
2001-07-11,962.7712,3029.8976,167.06912000000003,0.0,18.6,82.9,1.06
2001-07-12,821.1872000000003,2775.0464,147.24736000000001,0.254,18.3,67.6,1.73
2001-07-13,736.2368,2548.512,138.75232000000003,0.0,18.1,71.3,1.5
2001-07-14,707.9200000000003,2293.6608,124.59392,0.0,18.9,75.0,1.16
2001-07-15,651.2864,2067.1264,121.76223999999999,0.0,18.9,74.4,1.01
2001-07-16,509.7024,1925.5424,150.07904,0.0,19.4,73.9,1.02
2001-07-17,450.23712,1755.6416,209.54432000000003,6.604,17.2,92.0,0.59
2001-07-18,399.26688,1699.0079999999996,178.39584,0.0,16.5,88.6,0.8
2001-07-19,353.96000000000015,1557.424,141.584,0.254,16.9,85.5,0.92
2001-07-20,322.8115200000001,1472.4736,118.93056000000001,0.0,18.8,74.0,0.7
2001-07-21,294.4947200000001,1302.5728,99.1088,0.0,21.8,65.9,0.92
2001-07-22,272.407616,1132.672,82.11872,0.0,24.4,59.0,1.62
2001-07-23,235.02944,991.088,67.96032,0.0,25.5,59.1,1.72
2001-07-24,212.376,906.1376,53.801919999999996,0.0,28.0,65.7,2.26
2001-07-25,189.72256000000002,821.1872000000003,45.30688000000001,0.0,28.0,58.9,1.77
2001-07-26,189.72256000000002,679.6032,48.13856,9.906,16.8,86.7,0.76
2001-07-27,189.72256000000002,707.9200000000003,48.13856,0.0,15.1,70.1,0.95
2001-07-28,164.23744,707.9200000000003,42.4752,0.0,16.3,65.4,0.79
2001-07-29,133.08896000000001,679.6032,36.811840000000004,0.0,18.3,68.6,0.98
2001-07-30,110.43552,651.2864,31.14848000000001,0.0,17.0,74.9,0.98
2001-07-31,87.78208000000002,594.6528000000002,26.617791999999998,0.0,19.1,70.0,0.79
2001-08-01,67.96032,566.336,23.219776,0.0,21.2,71.3,1.03
2001-08-02,56.6336,509.7024,20.671264,0.0,25.0,61.1,1.37
2001-08-03,127.4256,453.0688,21.2376,15.494000000000002,25.3,68.5,1.57
2001-08-04,538.0192,453.0688,39.64352,8.636000000000001,21.2,86.7,0.88
2001-08-05,566.336,594.6528000000002,48.13856,0.0,21.2,87.9,0.75
2001-08-06,368.1184,877.8208,42.4752,0.0,25.9,69.9,1.01
2001-08-07,311.4848,962.7712,33.98016,0.0,27.7,70.3,1.35
2001-08-08,280.33632,877.8208,28.3168,0.0,25.9,73.1,0.93
2001-08-09,237.86112000000003,764.5536,24.352448000000006,0.0,29.4,58.4,1.47
2001-08-10,453.0688,736.2368,21.803936,0.762,27.1,73.2,1.6
2001-08-11,736.2368,821.1872000000003,18.972256,0.0,20.4,72.8,0.96
2001-08-12,1217.6224,1472.4736,31.14848000000001,23.622,17.5,93.9,0.75
2001-08-13,2180.3936,2038.8096,42.4752,1.016,21.2,86.9,0.91
2001-08-14,1840.592,2350.2944,59.46528000000001,2.032,19.3,78.7,0.94
2001-08-15,1755.6416,2605.1456,48.13856,0.0,18.2,75.2,0.8
2001-08-16,1670.6912,2803.3632,33.98016,0.0,21.1,69.0,0.99
2001-08-17,1359.2064,2803.3632,28.3168,0.508,23.0,77.2,1.04
2001-08-18,1104.3552,2690.0959999999995,27.184128,0.0,22.6,75.4,1.27
2001-08-19,934.4544,2520.1952,24.635616,0.0,22.4,75.2,1.06
2001-08-20,792.8704,2321.9776,21.803936,2.54,20.3,91.5,1.03
2001-08-21,679.6032,2067.1264,21.803936,0.0,19.6,92.0,0.83
2001-08-22,566.336,1783.9584,21.803936,0.0,21.6,80.3,0.89
2001-08-23,453.0688,1500.7904,21.803936,0.0,22.3,69.8,0.85
2001-08-24,368.1184,1245.9392,20.388096,0.0,18.8,77.7,0.9
2001-08-25,283.168,1047.7216,17.839584000000006,0.0,15.9,78.2,0.91
2001-08-26,209.54432000000003,906.1376,16.140576,0.0,19.3,74.2,1.4
2001-08-27,147.24736000000001,792.8704,16.706912,0.0,23.2,79.1,1.46
2001-08-28,124.59392,707.9200000000003,15.857408,0.762,21.8,78.7,0.91
2001-08-29,107.60383999999999,622.9696,14.724735999999998,0.0,19.6,64.7,1.79
2001-08-30,87.78208000000002,538.0192,12.459392,0.0,17.5,75.9,1.16
2001-08-31,79.28703999999998,509.7024,11.326720000000002,0.0,24.4,72.8,1.55
2001-09-01,67.96032,481.3856,11.893056,8.128,20.0,71.3,2.36
2001-09-02,56.6336,453.0688,9.91088,0.0,13.2,75.3,0.94
2001-09-03,53.801919999999996,424.752,8.49504,0.0,16.8,71.6,1.23
2001-09-04,79.28703999999998,396.4352,7.645536000000001,0.762,18.1,84.1,1.19
2001-09-05,93.44544,424.752,7.0792,0.0,17.6,61.5,1.79
2001-09-06,113.2672,453.0688,6.796032,0.0,15.2,70.0,0.99
2001-09-07,65.12863999999999,424.752,6.2296960000000015,0.0,21.4,60.0,1.26
2001-09-08,53.801919999999996,396.4352,5.946528,0.0,23.3,65.4,1.7
2001-09-09,42.4752,368.1184,6.2296960000000015,0.0,24.0,68.6,1.6
2001-09-10,36.811840000000004,339.8016,5.663360000000001,0.0,24.3,71.7,1.73
2001-09-11,31.14848000000001,266.17792000000003,5.663360000000001,0.0,20.0,61.1,1.91
2001-09-12,25.768288000000002,240.6928,4.5306880000000005,0.0,15.6,65.5,0.98
2001-09-13,24.06928,220.87104,3.681184,0.508,18.7,66.4,1.19
2001-09-14,39.64352,203.88096000000002,4.24752,7.62,11.4,88.3,0.61
2001-09-15,48.13856,203.88096000000002,3.681184,0.0,10.3,75.6,0.84
2001-09-16,45.30688000000001,203.88096000000002,3.1148480000000003,0.0,13.1,71.1,0.95
2001-09-17,31.14848000000001,203.88096000000002,2.8316800000000004,0.0,13.6,80.0,0.83
2001-09-18,26.617791999999998,206.71264,2.548512,0.0,15.9,72.5,0.83
2001-09-19,22.936608000000003,212.376,2.548512,0.0,16.3,78.6,1.32
2001-09-20,23.502944,206.71264,2.548512,0.508,16.8,87.4,1.53
2001-09-21,67.96032,218.03936000000002,3.1148480000000003,9.398,18.5,93.3,1.2
2001-09-22,107.60383999999999,311.4848,2.8316800000000004,1.778,20.7,84.6,0.96
2001-09-23,67.96032,424.752,1.982176,0.254,17.0,84.0,0.65
2001-09-24,50.970240000000004,679.6032,1.982176,0.0,17.1,91.3,1.3
2001-09-25,59.46528000000001,594.6528000000002,2.8316800000000004,11.175999999999998,19.7,94.8,1.82
2001-09-26,70.792,396.4352,3.398016,0.254,17.0,70.4,1.31
2001-09-27,45.30688000000001,424.752,3.1148480000000003,0.0,12.3,73.9,1.05
2001-09-28,31.14848000000001,509.7024,4.5306880000000005,3.556,11.4,92.6,0.72
2001-09-29,28.3168,453.0688,5.097024,0.0,12.5,67.3,1.74
2001-09-30,24.352448000000006,424.752,3.964352,0.0,10.9,72.9,1.3
2001-10-01,22.370272,396.4352,3.964352,0.0,9.9,76.2,0.5
2001-10-02,18.689088,365.28672,3.964352,0.0,13.3,77.3,1.1
2001-10-03,12.742560000000001,339.8016,3.964352,0.0,17.1,72.7,0.98
2001-10-04,9.627712,322.8115200000001,5.097024,0.0,21.4,60.0,1.51
2001-10-05,9.91088,311.4848,5.946528,0.0,20.3,60.0,1.45
2001-10-06,13.025728,280.619488,5.097024,0.254,16.0,66.6,2.31
2001-10-07,14.1584,212.659168,3.964352,0.0,8.3,54.9,2.32
2001-10-08,12.742560000000001,202.181952,3.681184,0.0,5.2,58.8,2.6
2001-10-09,15.291072000000002,194.536416,3.1148480000000003,0.0,6.8,61.9,1.23
2001-10-10,20.388096,182.64336,2.548512,0.0,14.2,49.5,1.31
2001-10-11,20.954432,129.690944,2.548512,0.0,16.3,67.7,1.18
2001-10-12,50.970240000000004,124.877088,2.8316800000000004,0.0,15.4,81.8,1.11
2001-10-13,77.304864,125.443424,3.1148480000000003,0.0,11.3,96.8,0.96
2001-10-14,42.4752,152.34438400000005,3.681184,1.778,12.0,96.4,0.93
2001-10-15,124.59392,156.025568,5.097024,3.556,13.1,82.4,1.46
2001-10-16,115.532544,145.548352,5.663360000000001,23.368000000000002,10.9,83.4,1.21
2001-10-17,231.348256,276.65513599999997,10.477216,0.254,11.8,66.8,2.73
2001-10-18,255.134368,285.99968,7.362367999999999,0.0,7.9,50.9,2.33
2001-10-19,331.30656,404.93024,6.2296960000000015,0.0,8.0,65.1,1.08
2001-10-20,325.6432,370.95008,6.2296960000000015,0.0,11.0,75.2,0.98
2001-10-21,248.338336,311.4848,6.2296960000000015,0.0,14.4,57.5,1.89
2001-10-22,197.65126400000003,314.31648,6.2296960000000015,0.0,13.0,63.5,1.04
2001-10-23,240.409632,351.12832000000014,5.663360000000001,0.0,9.2,85.8,1.16
2001-10-24,222.28688,288.83136,5.663360000000001,0.0,17.5,84.2,0.78
2001-10-25,201.898784,264.195744,9.344544,0.0,16.6,84.7,1.09
2001-10-26,181.510688,255.41753599999998,9.627712,0.0,8.7,52.0,1.55
2001-10-27,167.918624,249.18784,5.380192,0.0,7.0,53.6,2.15
2001-10-28,170.750304,252.302688,3.964352,0.0,3.7,65.9,1.23
2001-10-29,174.71465600000005,230.498752,3.1148480000000003,0.0,4.6,62.3,0.84
2001-10-30,161.12259200000003,225.684896,3.1148480000000003,0.0,5.1,53.6,1.42
2001-10-31,133.655296,223.136384,2.8316800000000004,2.286,3.3,70.1,0.78
2001-11-01,120.06323200000001,220.30470400000002,5.380192,5.08,10.8,87.8,0.64
2001-11-02,154.04339199999995,263.629408,6.796032,7.62,17.7,71.8,1.99
2001-11-03,438.9104,620.13792,52.38608000000001,0.0,13.9,83.5,0.9
2001-11-04,249.471008,305.82144000000005,33.130656,0.0,7.5,74.6,0.81
2001-11-05,222.28688,325.6432,15.291072000000002,1.27,5.8,80.0,2.76
2001-11-06,229.082912,325.6432,14.1584,6.858,7.2,58.3,3.54
2001-11-07,283.168,407.76192000000003,15.857408,4.064,8.5,51.4,4.21
2001-11-08,325.6432,424.752,14.441568,0.0,6.3,54.3,1.27
2001-11-09,291.66304,382.2768,22.936608000000003,0.254,5.9,65.4,2.13
2001-11-10,269.859104,331.30656,25.485120000000002,0.0,2.5,72.9,0.57
2001-11-11,256.26704,325.6432,17.273248000000002,0.0,3.1,58.8,2.51
2001-11-12,242.674976,351.12832000000014,16.423744,0.0,-1.9,66.9,1.29
2001-11-13,249.471008,334.13824000000005,17.273248000000002,0.0,-0.4,63.1,0.94
2001-11-14,215.490848,280.619488,16.140576,0.0,5.7,71.7,0.87
2001-11-15,215.490848,274.106624,16.706912,0.0,8.4,77.2,0.96
2001-11-16,195.102752,270.14227200000005,14.441568,0.0,14.3,54.9,2.14
2001-11-17,195.102752,277.50464000000005,15.857408,0.0,0.3,64.1,0.63
2001-11-18,229.082912,311.4848,17.839584000000006,0.0,4.4,68.2,0.85
2001-11-19,242.674976,348.29664,22.936608000000003,0.0,10.4,70.9,1.69
2001-11-20,229.082912,302.98976,22.653440000000003,0.0,6.3,73.9,1.86
2001-11-21,201.898784,273.54028800000003,21.520768,0.0,-0.9,67.0,0.85
2001-11-22,229.082912,305.82144000000005,22.936608000000003,0.0,1.2,78.5,0.53
2001-11-23,276.65513599999997,331.30656,34.546496000000005,0.0,0.8,88.8,0.41
2001-11-24,345.46496,407.76192000000003,38.510848,0.0,5.0,95.3,0.36
2001-11-25,276.65513599999997,348.29664,43.891040000000004,0.0,9.3,87.1,1.17
2001-11-26,215.490848,325.6432,47.572224,0.0,12.3,91.4,1.04
2001-11-27,256.26704,314.31648,29.732640000000004,0.0,8.2,85.6,0.71
2001-11-28,263.06307200000003,345.46496,5.663360000000001,0.254,8.3,81.2,1.62
2001-11-29,342.63328,634.2963199999998,5.663360000000001,0.0,4.7,93.5,1.29
2001-11-30,396.4352,665.4448,5.663360000000001,0.0,6.4,97.6,0.7
2001-12-01,407.76192000000003,543.68256,5.380192,7.874,16.5,67.0,2.24
2001-12-02,385.10848,455.9004800000001,5.946528,0.0,4.9,78.6,0.71
2001-12-03,331.30656,416.25696,6.796032,0.0,5.2,65.1,1.17
2001-12-04,115.249376,362.45504000000005,5.663360000000001,0.0,6.4,73.1,0.82
2001-12-05,29.449472,317.14816,8.211872,0.0,10.6,80.3,0.73
2001-12-06,4.813856,285.99968,49.5544,0.762,16.1,48.9,2.02
2001-12-07,0.5663360000000001,233.330432,21.520768,0.254,7.5,41.5,1.48
2001-12-08,0.849504,200.199776,10.477216,0.0,-0.7,67.0,0.74
2001-12-09,81.552384,278.637312,9.061376,3.556,-0.7,94.7,0.35
2001-12-10,215.490848,368.1184,7.645536000000001,2.54,-1.7,86.0,0.48
2001-12-11,242.674976,325.6432,6.796032,0.0,1.5,87.4,0.43
2001-12-12,256.26704,319.97984,8.49504,0.762,1.7,82.5,0.53
2001-12-13,235.878944,348.29664,16.423744,0.0,2.7,95.2,0.57
2001-12-14,256.26704,302.98976,32.847488,16.764,9.5,86.7,1.03
2001-12-15,512.53408,608.8112,65.41180800000001,5.8420000000000005,2.1,78.3,2.45
2001-12-16,540.8508800000002,883.48416,52.38608000000001,0.254,-1.9,59.2,1.94
2001-12-17,453.0688,1112.85024,60.59795200000001,6.858,-1.4,86.8,0.27
2001-12-18,809.8604799999998,1492.29536,115.532544,19.05,1.1,90.0,2.3
2001-12-19,860.8307199999997,1693.3446399999998,255.700704,2.7939999999999996,1.7,75.5,1.59
2001-12-20,764.5536,1393.18656,302.98976,0.0,1.3,82.8,1.38
2001-12-21,679.6032,923.12768,222.28688,2.032,0.7,62.7,3.33
2001-12-22,571.9993599999998,940.11776,123.17808,0.0,-1.6,56.2,2.9
2001-12-23,566.336,1019.4048,92.0296,0.0,-1.7,67.1,0.52
2001-12-24,594.6528000000002,1427.16672,154.32656,13.208,4.7,91.6,1.36
2001-12-25,778.712,1585.7408,199.63344,0.762,-0.8,74.3,1.17
2001-12-26,662.61312,1398.8499199999999,175.56416000000004,0.0,-1.8,84.5,0.3
2001-12-27,597.4844800000002,1231.7808,145.83151999999995,0.254,-3.9,71.5,1.07
2001-12-28,523.8608,1175.1472,123.461248,0.762,-3.8,67.1,1.08
2001-12-29,458.73215999999996,1180.81056,95.427616,0.508,-1.0,54.9,1.62
2001-12-30,413.42528,1155.3254399999996,81.269216,2.286,-1.9,46.1,2.32
2001-12-31,356.79168,1098.69184,71.924672,0.254,-3.1,47.9,2.15
2002-01-01,322.8115200000001,1118.5136,63.99596800000001,1.778,-3.5,48.9,2.55
2002-01-02,285.99968,1002.41472,57.199936,0.508,-2.2,51.0,2.42
2002-01-03,247.488832,903.30592,50.120736,0.0,-2.1,60.4,1.49
2002-01-04,173.581984,832.51392,45.873216000000006,0.0,-3.3,45.9,1.81
2002-01-05,139.601824,798.5337599999998,45.873216000000006,0.0,0.0,59.6,1.1
2002-01-06,159.423584,758.8902400000003,49.271232,0.0,2.3,58.7,0.87
2002-01-07,402.09856,931.62272,112.700864,4.3180000000000005,0.4,90.6,1.11
2002-01-08,453.0688,1078.8700800000001,127.4256,4.064,-3.1,71.3,1.86
2002-01-09,404.93024,1149.66208,127.70876799999999,0.0,0.0,71.0,1.32
2002-01-10,413.42528,968.4345599999999,127.70876799999999,5.08,6.1,65.1,2.09
2002-01-11,512.53408,996.75136,139.318656,0.0,2.8,82.0,1.02
2002-01-12,614.47456,1169.48384,147.24736000000001,0.0,1.2,74.8,1.01
2002-01-13,855.1673599999998,1497.95872,220.87104,30.734,1.4,81.1,3.47
2002-01-14,1033.5632,1699.0079999999996,280.053152,0.0,-0.6,60.2,2.36
2002-01-15,532.3558400000002,1639.54272,273.25712000000004,0.0,-1.1,95.1,0.83
2002-01-16,651.2864,1231.7808,255.700704,1.524,0.1,71.6,2.12
2002-01-17,1008.0780800000001,991.088,238.144288,0.0,-0.3,80.4,0.87
2002-01-18,988.25632,1226.11744,221.437376,0.762,-1.1,56.6,1.78
2002-01-19,917.4643199999999,1302.5728,201.332448,0.0,-4.2,66.8,0.76
2002-01-20,886.3158400000003,1469.64192,206.71264,2.286,-4.2,79.4,0.84
2002-01-21,832.51392,1458.3152,201.615616,3.81,-2.9,90.1,0.62
2002-01-22,838.1772800000001,1362.03808,209.261152,10.16,0.9,64.8,2.06
2002-01-23,838.1772800000001,1268.5926399999996,223.419552,4.3180000000000005,5.0,66.1,2.35
2002-01-24,1095.8601600000004,1472.4736,305.82144000000005,0.508,5.2,89.8,0.79
2002-01-25,1087.36512,1860.4137600000001,419.08864000000005,3.81,2.7,62.6,2.19
2002-01-26,665.4448,1868.9088,402.09856,0.762,4.8,50.6,1.91
2002-01-27,642.7913599999998,1741.4832,373.78176,0.0,2.9,78.1,0.7
2002-01-28,705.0883200000002,1424.33504,368.1184,0.0,3.2,85.2,0.49
2002-01-29,739.06848,1404.5132800000001,368.1184,0.0,6.2,76.2,0.68
